title,views,date,url,keyword
hsk4급 다시 준비하고있습니다... 문제집 어떤걸 사야하는지 모르겟어요..,215,2017.08.22,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=283097937&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=555&search_sort=0&spq=0,문정아
HSK5급 딸려고 하는데요 어느정도,936,2018.07.02,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=304758510&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=556&search_sort=0&spq=0,문정아
"HSK 자격증 취득하려는데,,",89,2018.08.13,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=307714635&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=557&search_sort=0&spq=0,문정아
hsk 4급 문제집 풀이하면서 공부하고있습니다... 그런데 궁금한게생겨서요..,186,2017.07.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=281249661&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=558&search_sort=0&spq=0,문정아
중국어 문법책 추천부탁드립니다.,35,2018.08.30,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=308957760&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=559&search_sort=0&spq=0,문정아
"중국어 인강 들어보려 하는데요, 직장인중국어 공부하려면",45,2018.09.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=309293909&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=560&search_sort=0&spq=0,문정아
중국어 인강이요,78,2017.09.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=284593209&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=561&search_sort=0&spq=0,문정아
중국어hsk4급 인강추천,827,2018.04.05,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=298704982&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=562&search_sort=0&spq=0,문정아
hsk 4급 북경대껄로 삿습니다...근데 듣기 왜이리 빠르죠...실제 시험도 빠르게 나오나요..?,126,2017.08.22,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=282213335&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=563&search_sort=0&spq=0,문정아
중국어 인강 추천해주세요(광고노노),112,2017.11.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=288922161&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=564&search_sort=0&spq=0,문정아
중국어 공부법 추천 부탁드려요,47,2018.03.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=297299052&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=565&search_sort=0&spq=0,문정아
중국어 HSK 5급,61,2018.02.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=294474524&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=566&search_sort=0&spq=0,문정아
HSK4급을 할까요 5급을 할까요,90,2017.07.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=280540458&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=567&search_sort=0&spq=0,문정아
HSK 6급 3달만에,658,2017.08.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=282148565&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=568&search_sort=0&spq=0,문정아
Hsk5급 문제입니다.  어떻게 이럴 수 있죠?,7257,2017.02.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=270141244&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=569&search_sort=0&spq=0,문정아
중국어 독학,131,2018.11.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=315057315&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=570&search_sort=0&spq=0,문정아
중국어를 배우고 싶은데요,71,2018.12.21,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=317096559&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=571&search_sort=0&spq=0,문정아
중국어 인강 추천좀 해주세요,68,2017.01.24,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=268346209&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=572&search_sort=0&spq=0,문정아
중국어 공부를 하고싶어요 그런데 중국,40,2018.11.18,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080504&docId=314658428&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=573&search_sort=0&spq=0,문정아
중국어를 공부 하려고 하는데 어떻게,79,2018.12.02,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=315648411&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=574&search_sort=0&spq=0,문정아
hsk3독학,20,2016.06.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=254410018&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=575&search_sort=0&spq=0,문정아
"중국어 기초 회화까지 배운 단계인데,",32,2018.11.17,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=314598940&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=576&search_sort=0&spq=0,문정아
기초중국어 hsk3급~,49,2016.01.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=243022207&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=577&search_sort=0&spq=0,문정아
기초중국어 hsk3급~,84,2016.01.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=243004468&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=578&search_sort=0&spq=0,문정아
중국어를 아무것도 모르는 사람입니다. 어떻게 배워야되나요?,101,2016.09.29,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=261484662&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=579&search_sort=0&spq=0,문정아
기초중국어 hsk3급~,176,2016.03.10,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=247689559&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=580&search_sort=0&spq=0,문정아
중국어 질문,64,2018.10.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=313062830&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=581&search_sort=0&spq=0,문정아
안녕하세요 제친구가 중국인 친구인데요,24,2018.08.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080502&docId=308612949&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=582&search_sort=0&spq=0,문정아
중국어 인강 추천,1091,2016.09.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=261078208&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=583&search_sort=0&spq=0,문정아
중국어 인강 추천,1091,2016.09.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=261078208&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=584&search_sort=0&spq=0,문정아
중국어 회화를 하고싶어요,32,2017.01.19,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=268678354&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=585&search_sort=0&spq=0,문정아
어학연수가려고 준비,269,2016.10.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=261960097&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=586&search_sort=0&spq=0,문정아
어학연수가려고 준비,269,2016.10.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=261960097&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=587&search_sort=0&spq=0,문정아
중국어HSK6급 고득점,83,2016.04.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=250221744&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=588&search_sort=0&spq=0,문정아
중국어 회화학원 추천해주세요!!,1179,2018.11.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=313648520&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=589&search_sort=0&spq=0,문정아
중국어 공부추천,27,2018.11.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=314062877&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=590&search_sort=0&spq=0,문정아
중국어 공부 할려면 뭐 부터 시작하면 좋나요?,52,2018.05.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=300841876&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=591&search_sort=0&spq=0,문정아
중국어독학,40,2016.05.31,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=253458688&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=592&search_sort=0&spq=0,문정아
HSK 질문!,34,2018.11.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=315045731&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=593&search_sort=0&spq=0,문정아
12월에 hsk보는데 2급 따는게 좋을까요? 아니면 1달만에 3급 합격할 수 있나요?,50,2018.11.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=313668647&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=594&search_sort=0&spq=0,문정아
40대 주부입니다 중국어 배우고 싶은,94,2018.09.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=310876145&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=595&search_sort=0&spq=0,문정아
중국어 공부방법,79,2018.11.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080504&docId=312579569&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=596&search_sort=0&spq=0,문정아
중국어 공부하고싶은데 무료로 공부할수있는 방법 없을까요 ?,34,2018.10.30,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=313361132&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=597&search_sort=0&spq=0,문정아
수능끝나고 중국어 배우려는데,105,2016.11.13,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=264276138&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=598&search_sort=0&spq=0,문정아
중국어 작문 부탁드립니다!,50,2016.05.24,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080503&docId=252972840&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=599&search_sort=0&spq=0,문정아
중국어 배울려고 하는데..내공100이요,27,2018.08.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=307423982&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=600&search_sort=0&spq=0,문정아
중국어 hsk 5급 과외를 해주기로,27,2018.08.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=307194630&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=601&search_sort=0&spq=0,문정아
중국어 배우려고 하는데 인강 추천 부,61,2018.06.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=303000153&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=602&search_sort=0&spq=0,문정아
중국어공부 질문해요,221,2017.03.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=272404695&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=603&search_sort=0&spq=0,문정아
중국어 배울라고하는데요..,71,2016.08.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=258620025&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=604&search_sort=0&spq=0,문정아
HSK6급 독학(인터넷강의 병행),38,2016.08.01,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=257543091&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=605&search_sort=0&spq=0,문정아
중국어(hsk) 공부를 하려고 합니다.,947,2016.04.12,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=250049109&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=606&search_sort=0&spq=0,문정아
중국어(hsk) 공부를 하려고 합니다.,947,2016.04.12,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=250049109&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=607&search_sort=0&spq=0,문정아
중국어 입문은 어떻게 하는게 좋나요?,64,2017.07.27,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=281338790&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=608&search_sort=0&spq=0,문정아
중국어 처음시작하려고 합니다.,61,2016.08.31,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=259594495&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=609&search_sort=0&spq=0,문정아
중국어발음 완성하려면,224,2017.02.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=271785137&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=610&search_sort=0&spq=0,문정아
중국어HSK 처음 준비,71,2018.01.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=293647923&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=611&search_sort=0&spq=0,문정아
중국어 다시공부할려고하는데,54,2018.01.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=292529836&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=612&search_sort=0&spq=0,문정아
중국어 배우고싶은데용,89,2018.01.13,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=292390065&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=613&search_sort=0&spq=0,문정아
중국어 공부,37,2018.01.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=291870336&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=614&search_sort=0&spq=0,문정아
"중국어 독학 학원, 인강",56,2017.03.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=272428575&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=615&search_sort=0&spq=0,문정아
"중국어 독학 학원, 인강",57,2017.03.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=272428575&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=616&search_sort=0&spq=0,문정아
중국어 문장 하나 해석 부탁드립니다!,56,2017.10.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080504&docId=287162121&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=617&search_sort=0&spq=0,문정아
Hsk5급 학원,300,2017.08.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=282374664&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=618&search_sort=0&spq=0,문정아
중국어 자격증 교재,86,2017.07.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=281020666&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=619&search_sort=0&spq=0,문정아
HSK 5급 독학 질문드립니다,54,2016.06.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=254410797&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=620&search_sort=0&spq=0,문정아
중국어 회화 인강 어디가 좋나요,161,2017.07.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=280070215&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=621&search_sort=0&spq=0,문정아
TSC중국어,765,2016.03.30,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=249097573&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=622&search_sort=0&spq=0,문정아
중국어 독학 방법,1493,2017.02.13,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=270550977&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=623&search_sort=0&spq=0,문정아
"중국어 회화, 어법 교재 추천해주세요",88,2017.01.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=267726670&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=624&search_sort=0&spq=0,문정아
중국어에 관한 고민,72,2016.03.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=248849881&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=625&search_sort=0&spq=0,문정아
1대1질문드려요~,203,2016.09.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=261081767&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=626&search_sort=0&spq=0,문정아
기초중국어 확실하게！,190,2016.09.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=260112523&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=627&search_sort=0&spq=0,문정아
중국어배우기 좋은곳?,119,2016.02.27,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=246788734&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=628&search_sort=0&spq=0,문정아
중국어 공부,136,2016.10.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=263001346&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=629&search_sort=0&spq=0,문정아
중국어 기본적인 실력 기르려면,254,2017.03.31,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=273836929&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=630&search_sort=0&spq=0,문정아
하남시 중국어 배우기요ㅜ,44,2016.04.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=251055571&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=631&search_sort=0&spq=0,문정아
"중국어hsk6급, tsc 둘다잡을  인강추천",17,2017.01.20,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=268734828&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=632&search_sort=0&spq=0,문정아
중국 연인사이 회화,35,2016.11.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=263754212&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=633&search_sort=0&spq=0,문정아
중국어 공부,33,2016.07.30,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=257421814&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=634&search_sort=0&spq=0,문정아
중국어 4급 모이고사 책을 사려고하는데 어떤게 좋을까요...,25,2016.01.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=242937697&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=635&search_sort=0&spq=0,문정아
기초중국어 인강 추천 좀 해주세요!,72,2016.12.20,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=266552093&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=636&search_sort=0&spq=0,문정아
중국어독학 해보기！,223,2016.09.21,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=260941924&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=637&search_sort=0&spq=0,문정아
중국어학습자료,274,2017.01.30,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=269472969&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=638&search_sort=0&spq=0,문정아
중국어 문제집,209,2016.09.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=260552321&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=639&search_sort=0&spq=0,문정아
중등 중국어 학습지 알려주세요~,4448,2016.07.21,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=256808244&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=640&search_sort=0&spq=0,문정아
꼭 중국어 배울때 학원을 다녀야되나요?,178,2016.10.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=261965056&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=641&search_sort=0&spq=0,문정아
hsk6급학원추천,52,2016.03.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=248645469&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=642&search_sort=0&spq=0,문정아
리듬중국어 잘 외워지나요?,110,2016.03.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=248742080&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=643&search_sort=0&spq=0,문정아
"중국어시험 HSK 1급, 2급 질문",318,2016.07.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=256423926&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=644&search_sort=0&spq=0,문정아
초보 중국어 교재 !!!,1068,2016.10.03,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=261762831&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=645&search_sort=0&spq=0,문정아
HSK시험공부,49,2016.12.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=265830121&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=646&search_sort=0&spq=0,문정아
기초중국어인강 좋은곳좀요,66,2017.01.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=267528357&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=647&search_sort=0&spq=0,문정아
강남 왕초보 중국어학원 어디가 좋을까요?,152,2016.12.27,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=266974513&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=648&search_sort=0&spq=0,문정아
기초중국어 진짜진짜,96,2016.12.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=267067489&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=649&search_sort=0&spq=0,문정아
기초중국어 미리 체험할수 있는 곳!,40,2017.01.03,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=267454253&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=650&search_sort=0&spq=0,문정아
